llave,nombre_ins,creacion00,direg15,cdpr15,cdcan15,cddis15,regplan15,zona15,mit_15,mih_15,rt_15,rh_15,aprobt_15,aprobh_15,reprot_15,reproh_15,desa_15,desah_15,desert_15,deserh_15,act_15,ach_15,nst_15,nsh_15,sit_15,sih_15,embt_15,embmenor_15,embmayor_15,aat15,aab15,apt15,apb15,aest15,aesb15,aaet15,aaeb15,anat15,anab15,inft15,infb15,olat15,olab15,salt15,salb15,comt15,comb15,bibt15,bibb15,gimt15,gimb15,talt_ai15,talb_ai15,otalt15,otalb15,sodt15,sodb15,indt15,indb15,lavt15,lavb15,sant15,sanb15,tvt15,tvb15,vbt15,vbb15,dvdt15,dvdb15,cetoi15,cetos15,cepei15,cepes15,cepai15,cepas15,ceadi15,ceads15,cptoi15,cptos15,cppei15,cppes15,cppai15,cppas15,cpadi15,cpads15,bib15,sal15,pla15,aux15,serv_int15,expto_15,expdef_15,exptem_15,agrve_15,agrvep_15,agrveo_15,agrfe_15,agrfep_15,agrfeo_15,agree_15,agreep_15,agreeo_15,agrre_15,agrrep_15,agrreo_15,agrde_15,agrdep_15,agrdeo_15,agroe_15,agroep_15,agroeo_15,int_15,inht_15,rit_15,rih_15,frt_15,frh_15,itt_15,ith_15,extrant_15,extranh_15
3198,VERBENA NORTE,1954,6,3,305,30509,1,1,10,6,0,0,9,6,0,0,0,0,1,0,0,0,9,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0
3200,SANTA ROSA,1911,6,3,305,30509,1,1,209,106,0,0,199,102,7,4,0,0,3,-1,2,2,35,16,3,2,0,0,0,10,10,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9,9,12,12,1,1,0,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,106,0,0,0,0,0,0,0,0
3202,LA FUENTE,1980,6,3,305,30505,1,2,25,11,0,0,25,10,1,1,0,0,-1,0,0,0,9,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,SAN RAFAEL,1983,6,3,305,30504,1,2,28,17,1,1,31,14,0,0,0,0,0,1,0,0,13,7,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,2,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0
3206,EL TORITO,1963,6,3,305,30504,1,2,26,9,0,0,26,9,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,6,6,1,1,0,0,2,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,COLONIA DE GUAYABO,1970,6,3,305,30505,1,2,57,30,0,0,56,28,0,0,0,0,0,1,1,1,34,20,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,30,0,0,0,0,0,0,0,0
3210,VERBENA SUR,1935,6,3,305,30509,1,1,15,6,0,0,13,6,1,1,0,0,1,-1,0,0,11,5,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,24,0,22,0,1,0,1,0,2,2,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0
3212,PERALTA,1953,6,3,305,30503,1,2,23,11,1,1,24,10,1,1,0,0,-2,0,0,0,14,10,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,EL VOLCAN,1982,6,3,305,30504,1,2,5,3,0,0,2,1,0,0,0,0,3,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,SAN RAMON,1969,6,3,305,30505,1,2,40,18,0,0,40,20,0,0,0,0,0,-2,0,0,11,5,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3218,BONILLA,1953,6,3,305,30504,1,2,13,9,0,0,14,10,1,1,0,0,-2,-2,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,LA PASTORA,1924,6,3,305,30504,1,2,40,25,0,0,36,22,0,0,0,0,4,3,0,0,12,9,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,0,0,1,1,2,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,0,0,0,0,0,0,0,0
3222,SANTA CRUZ,1896,6,3,305,30504,1,2,78,41,1,0,73,37,0,0,0,0,5,4,6,4,16,10,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,1,1,1,1,1,1,1,1,16,2,14,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,41,0,0,0,0,0,0,0,0
3224,CALLE VARGAS,1973,6,3,305,30504,1,2,28,19,0,0,28,20,0,0,0,0,0,-1,0,0,23,16,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,0,0,0,0,0,0,0,0
3226,LAS VIRTUDES,1974,6,3,305,30504,1,2,9,4,0,0,9,4,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,GRANO DE ORO,1955,6,3,305,30512,1,2,113,61,6,4,110,59,6,3,0,0,-3,-1,1,0,41,20,3,2,0,0,0,5,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,113,61,0,0,0,0,0,0,0,0
3230,JICOTEA,1966,6,3,305,30508,1,2,47,28,3,2,48,26,0,0,0,0,-1,2,0,0,12,6,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0
3232,LA GUARIA,1964,6,3,305,30510,1,2,142,68,0,0,133,59,3,3,0,0,4,4,0,0,35,22,1,1,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,1,1,0,0,27,27,26,26,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,68,0,0,0,0,0,0,0,0
3234,PACUARE,1955,6,3,305,30508,1,2,7,5,2,2,9,5,0,0,0,0,-2,0,0,0,9,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,TAYUTIC,1920,6,3,305,30508,1,2,128,64,3,2,129,64,2,2,1,1,-3,-2,0,0,32,18,2,1,0,0,0,7,6,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,2,2,1,1,0,0,0,0,1,15,0,14,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,10,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,128,64,0,0,0,0,0,0,0,0
3238,JE-KUI,1986,6,3,305,30512,1,2,33,17,13,7,29,16,4,1,0,0,0,0,0,0,8,3,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,BAJO PACUARE,1978,6,3,305,30507,1,2,6,4,0,0,6,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0
3242,EL PROGRESO,1986,6,3,305,30502,1,1,8,3,0,0,8,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,LAS NUBES,1966,6,3,305,30507,1,2,9,4,1,1,7,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0
3246,SANTUBAL,1963,6,3,305,30512,1,2,37,19,0,0,38,19,0,0,0,0,-1,0,0,0,16,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20,19,19,1,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,LA FLOR DE CHITARIA,1974,6,3,305,30510,1,2,29,18,3,1,26,16,0,0,0,0,3,2,0,0,4,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3250,EL SOL,1987,6,3,305,30510,1,2,7,4,0,0,5,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3252,GUADALUPE,1960,6,3,305,30508,1,2,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
3254,SANTISIMA TRINIDAD,1972,6,3,305,30508,1,2,30,15,1,1,28,14,1,0,0,0,1,1,0,0,6,3,2,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,2,2,0,0,2,1,1,1,1,1,0,1,0,0,0,1,0,0,26,0,24,0,2,0,0,0,2,2,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0
3256,CIEN MANZANAS,1954,6,3,305,30507,1,2,31,14,1,0,25,12,2,0,0,0,4,2,0,0,0,0,3,3,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,28,0,26,0,0,0,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,0,0,0,0,0,0,3,2
3258,SAN JOAQUIN,1950,6,3,305,30507,1,2,14,9,0,0,14,9,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,2,2,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,SAN MARTIN,1963,6,3,305,30508,1,2,11,8,0,0,10,7,0,0,0,0,1,1,3,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0
3262,BLORI - ¥AK,1986,6,3,305,30512,1,2,53,20,19,9,32,13,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,SAN FRANCISCO,1930,6,3,305,30507,1,2,132,78,3,2,132,79,2,1,0,0,-2,-2,11,9,30,22,5,3,0,0,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,6,6,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,78,0,0,0,0,0,0,0,0
3266,SAN JUAN BOSCO,1987,6,3,305,30507,1,2,9,5,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0
3268,FATIMA,1973,7,4,401,40101,1,1,486,230,5,3,478,222,0,0,0,0,8,8,28,14,125,66,5,2,0,0,0,21,21,4,4,2,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,18,18,6,6,1,1,1,1,1,1,1,1,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,230,0,0,0,0,0,0,7,5
3270,RAFAEL MOYA MURILLO,1917,7,4,401,40101,1,1,848,427,3,2,817,404,26,11,0,0,37,14,13,8,234,135,4,1,0,0,0,20,20,6,6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,20,20,8,8,1,1,1,1,1,1,8,1,2,1,2,0,4,0,1,0,0,0,1,0,0,0,1,2,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,427,0,0,0,0,0,0,13,5
3272,JOAQUIN LIZANO GUTIERREZ,1896,7,4,401,40101,1,1,317,163,15,11,292,149,12,10,5,4,13,4,8,8,43,24,5,4,0,0,0,11,11,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,0,0,2,2,0,0,0,0,9,0,5,0,0,0,4,0,1,0,0,0,0,0,1,0,2,2,1,2,1,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,163,0,0,0,0,0,0,21,15
3274,JOSE RAMON HERNANDEZ B.,1969,7,4,401,40101,1,1,388,195,23,11,361,175,16,11,7,5,12,5,12,6,112,64,9,7,0,0,0,10,10,3,3,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,18,16,0,0,1,1,2,2,2,2,1,1,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,6,0,6,18,2,2,4,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,388,195,0,0,42,28
3276,BRAULIO MORALES CERVANTES,1914,7,4,401,40101,1,1,559,290,11,9,544,273,6,6,0,0,9,11,15,8,50,29,14,8,0,0,0,14,14,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,11,0,3,0,1,1,1,1,2,2,2,0,30,0,20,0,7,0,3,0,3,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,15,0,0,6,0,0,0,0,0,1,0,0,12,0,0,0,0,0,559,290,0,0,0,0,0,0,24,18
3278,CLETO GONZALEZ VIQUEZ,1939,7,4,401,40101,1,1,761,403,6,5,715,378,28,18,1,0,18,7,16,10,151,88,4,2,0,0,0,17,17,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,12,6,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,75,0,0,70,0,0,50,0,0,10,0,0,10,0,0,0,0,0,761,403,0,0,0,0,0,0,24,9
3280,LA PUEBLA,1962,7,4,401,40101,1,1,237,116,5,4,226,109,8,5,0,0,3,2,0,0,46,26,0,0,0,0,0,8,8,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,10,8,11,6,2,2,3,1,2,0,1,1,4,1,1,0,0,0,3,1,6,0,5,0,0,0,1,0,1,2,1,2,1,0,0,0,2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,236,116,0,0,0,0,0,0,11,6
3282,FINCA GUARARI,1988,7,4,401,40103,1,1,815,416,64,32,719,355,64,40,12,6,32,21,7,3,24,9,21,13,0,0,0,30,0,4,4,3,3,2,0,0,0,2,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,6,4,6,3,0,0,6,6,2,2,0,0,9,0,2,0,3,0,4,0,4,0,1,0,2,0,1,0,1,2,1,1,1,0,0,0,54,4,5,50,0,0,0,0,0,9,0,0,14,0,0,0,0,0,815,416,0,0,0,0,0,0,74,37
3284,LA GRAN SAMARIA,1988,7,4,401,40103,1,1,141,75,5,3,132,68,8,5,0,0,-2,-2,11,1,27,18,3,2,0,0,0,7,7,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,6,5,5,1,1,0,0,1,1,0,0,4,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,75,0,0,0,0,0,0,6,2
3286,I.M.A.S. DE ULLOA,1976,7,4,401,40104,1,1,210,104,0,0,193,90,3,3,0,0,14,11,0,0,61,30,5,4,0,0,0,10,10,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,4,4,0,0,2,2,2,2,0,0,5,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,104,0,0,0,0,0,0,18,10
3288,BAJO DEL VIRILLA,1972,7,4,401,40104,1,1,49,17,3,0,30,9,15,6,0,0,4,2,0,0,4,3,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,2,2,0,0,5,0,2,0,2,0,1,0,2,0,0,0,1,0,1,0,2,2,1,2,1,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,0,0,0,0,0,0,3,1
3290,VILLALOBOS,1919,7,4,401,40104,1,1,221,117,5,4,223,117,4,4,0,0,-6,-4,1,1,35,18,3,2,0,0,0,8,8,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,8,6,6,0,0,1,1,1,1,0,0,11,0,8,0,1,0,2,0,4,0,4,0,0,0,0,0,2,2,1,1,1,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,117,0,0,0,0,0,0,6,4
3292,BILINGšE SANTA CECILIA,1980,7,4,401,40103,1,1,253,126,1,1,241,120,0,0,0,0,12,6,0,0,41,24,0,0,0,0,0,20,20,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,1,1,20,20,20,20,1,1,3,3,2,2,3,3,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,126,0,0,0,0,0,0,25,13
3294,ULLOA,1930,7,4,401,40104,1,1,359,187,5,4,321,171,1,1,0,0,37,15,11,10,64,37,5,3,0,0,0,17,17,5,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,22,19,4,0,1,1,1,1,1,1,1,1,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,187,0,0,0,0,0,0,13,5
3296,LA AURORA,1977,7,4,401,40104,1,1,652,340,23,7,621,323,26,14,0,0,5,3,17,8,59,33,15,7,0,0,0,30,30,3,3,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,24,10,11,11,1,1,3,3,3,3,1,1,9,4,4,4,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,10,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,652,340,0,0,0,0,0,0,31,17
3298,JOSE FIGUERES FERRER,1949,7,4,401,40102,1,1,517,268,11,6,504,258,15,11,0,0,-2,-1,7,2,94,47,6,4,0,0,0,14,14,5,5,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,8,7,7,2,2,2,2,3,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,268,0,0,0,0,0,0,13,8
3300,MERCEDES SUR,1973,7,4,401,40102,1,1,322,159,11,6,298,154,25,14,4,0,-1,-9,3,2,79,43,3,2,0,0,0,8,8,3,3,3,3,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,14,13,9,9,2,2,4,4,3,3,1,1,4,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,151,0,0,0,0,0,0,17,7
